locationID	LONGITUDE	LATITUDE	GROUND_ELE	SURVEYING_	LOCATION_D	LOCATION_C	WELL_TOTAL	DEPTH_UNIT	TOP_OF_CAS	WELL_DIAME	PERFORATIO	PERFORAT_1	AQUIFER	HYDROSTRAT	GEOLOGICAL	WELL_COMPL	field_18
SCPZ-6	-106.312429700000000	35.874766700000000	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-52 S2	-106.261566000000000	35.844946999999900	6883.04	None	None	Brass cap location	None	None	None	None	None	None	None	None	None	None	
MCA-3ac	-106.273050400000000	35.862095500000000	6853	Kleinfelder survey	None	Brass cap location	44	ft	6857.1	0.8 in	Multiple	Multiple	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12097	
LA-10068	-106.248868100000000	35.872157600000000	6519	WQH	None	Survey date and accuracy for coordinates and elevation are UNKNOWN.	None	None	None	None	None	None	None	None	None	None	
SWA-1-1	-106.314747800000000	35.875410299999900	None	TERRANEAR PMC	None	Formerly a piezometer well SCPZ-1	19.03	ft	7242.93	2 in	13	18.33	Alluvial	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12443	
CDBO-9	-106.244255999999000	35.836367899999900	6633	None	None	None	34	ft	None	None	19	29	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12427	
MCO-12	-106.250304900000000	35.859729299999900	6697.15	LANL 1997 WP Mort Cy	None	None	108	ft	None	2 in	88	108	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12217	
SWA-3-7	-106.311137900000000	35.873757499999900	None	TERRANEAR PMC	None	Formerly SCPZ-7	7.11	ft	7216.2	2 in	0.6	6.84	Alluvial	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12450	
R-46	-106.293815600000000	35.859657599999900	7213.33	WCR, SW MTN SURVEY	None	Brass cap location	1382.2	ft	7216.15	5 in	1340	1360.7	Regional	Regional Top	Tpf	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12353	
MCWB-6.6	-106.271585000000000	35.860715100000000	6839.35	S. McLin	None	None	47.5	ft	None	3 in	32.5	42.5	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12240	
MCO-7	-106.269908000000000	35.860561900000000	6827.31	Stoker	None	None	69	ft	None	3 in	39	69	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12202	
R-53	-106.251035900000000	35.836801299999900	6689.98	WCR, SW MTN SURVEY	None	brass cap location	None	None	None	None	None	None	None	None	None	None	
LAOI(a)-1.1	-106.287094999999000	35.875433999999900	6835.2	None	None	None	None	None	None	None	None	None	None	None	None	None	
P5-26612	-106.269469700000000	35.877294700000000	7018.06	REFERENCE	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Intermediate Well LADP-5.	None	None	None	None	None	None	None	None	None	None	
SWA-2-4	-106.312523600000000	35.874560899999900	None	TERRANEAR PMC	None	Formerly SCPZ-4	9.23	ft	7226.48	2 in	6.23	12.23	Alluvial	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12447	
R-22 S4	-106.233443200000000	35.829246499999900	6650.5	Well Completion Rpt	None	Location info taken from Brass cap survey data from R-22 WCR.	None	None	None	None	1378.2	1384.9	Regional	Regional	Tb2	None	
R-39	-106.234551000000000	35.827537000000000	6580.86	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-23i	-106.224762500000000	35.823851800000000	6527.88	Kleinfelder data	None	Brass Cap location Kleinfelder survey	None	None	None	None	None	None	None	None	None	None	
LAO-B	-106.335296799999000	35.878831800000000	7323.59	Gray 2001	None	None	27.2	ft	None	4 in	11.84	26.84	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12139	
LAOI-3.2	-106.259365399999000	35.873082799999900	6622.6	Kleinfelder 2006 WCR	None	added for P Longmire.  Location data taken from Brass Cap survey data.	165	ft	6625.3	2.1 in	153.3	162.8	Intermediate	Intermediate Perched	Qbog	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12136	
18-MW-8	-106.269240000000000	35.838990899999900	6747.79	WP Pajarito Cy	None	None	37.9	ft	None	2 in	8	38	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12482	
LAWS-01 S3	-106.219259100000000	35.866999700000000	6363.4	None	None	None	None	None	None	None	188	198	Intermediate	None	Tb4	None	
R-19 S1	-106.285420800000000	35.837871700000000	7066.3	Well Completion Rpt	None	Location info taken from Brass Cap survey data in R-19 WCR.	None	None	None	None	827.2	843.6	Intermediate	Intermediate Perched	Qbog	None	
R-67	-106.290119100000000	35.870346099999900	7123.25	WQH	None	None	None	None	None	None	None	None	None	None	None	None	
02-01021	-106.292927199999000	35.876393499999900	6887.58	SURV TEK	None	Survey date and accuracy for coordinates and elevation are UNKNOWN. Location Desc:WELL IMMEDIATELY WEST OF TA-2 Notes: Aggregate:	None	None	None	None	None	None	None	None	None	None	
R-5 S4	-106.228767000000000	35.873071000000000	6472.6	None	None	Original x, y = 1646709, 1773061	None	None	None	None	None	None	None	None	None	None	
R-22 S4	-106.233443200000000	35.829246499999900	6650.5	Well Completion Rpt	None	Location info taken from Brass cap survey data from R-22 WCR.	None	None	None	None	1378.2	1384.9	Regional	Regional	Tb2	None	
LAO-0.6	-106.296139700000000	35.876552300000000	6910.74	Gray 2001	None	RJK revised added elev 5/25/05	13.35	ft	6912.88	4 in	8	13	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12158	
R-24	-106.239407000000000	35.885513000000000	6547.38	None	None	Brass cap	None	None	None	None	None	None	None	None	None	None	
SWA-1-1	-106.314747800000000	35.875410299999900	None	TERRANEAR PMC	None	Formerly a piezometer well SCPZ-1	18.33	ft	7242.93	2 in	13	18.33	Alluvial	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12443	
LAO-1.1	-106.281510999999000	35.874766000000000	6797	None	None	Location carried over from ESH database, but without coords.  NMED GPSd in the coords.	None	None	None	None	None	None	None	None	None	None	
PCI-2	-106.293088000000000	35.853310999999900	6920.95	None	None	None	None	None	None	None	None	None	None	None	None	None	
SCP-1abc S2	-106.257296800000000	35.863469799999900	6703.65	None	None	None	None	None	None	None	None	None	None	None	None	None	
TMO-1	-106.295848400000000	35.854102099999900	6945.2	SW MTN SURVEY	None	Brass Cap	6.5	ft	6645.2	1.5 in	3.5	6.5	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12464	
SCPZ-9	-106.311047700000000	35.873856199999900	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-4	-106.253810200000000	35.882598000000000	6577.49	R4 Completion Report	None	Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR.	840	ft	None	None	792.9	816	Regional	Regional	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12040	
SC-26613	-106.205965300000000	35.850271200000000	6362.3	REFERENCE	None	Accuracy of coordinates is unknown. Coordinates are from Final Completion Report for Characterization Well R-10a/R-10.	None	None	None	None	None	None	None	None	None	None	
R-20 S1	-106.258708900000000	35.836344699999900	6694.35	Completion Report	None	Location info taken from Brass Monument survey data from R-20 WCR.	None	None	None	None	904.6	912.2	Regional	Regional Top	Tb4	None	
R-10a	-106.206148500000000	35.850314800000000	6363.74	Kleinfelder data	None	Brass Cap location Kleinfelder survey	706	ft	6363.74	4.5 in	690	700	Regional	Regional Top	Tsf	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12115	
LAO-1	-106.287204300000000	35.875520999999900	6836.24	Stoker	None	None	28	ft	None	3 in	8	28	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12151	
MCA-3def S3	-106.268665500000000	35.860598899999900	6819.8	None	None	None	None	None	None	None	None	None	None	None	None	None	
BCO-1	-106.249216399999000	35.889148800000000	6641.97	ER	None	Intermediate monitoring well	68	ft	None	None	57	67	Intermediate	None	Tpf	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12437	
R-8 S2	-106.247562000000000	35.871676000000000	6544.74	None	None	None	None	None	None	None	None	None	None	None	None	None	
MCA-3ac S2	-106.273050400000000	35.862095500000000	6853	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-20 S3	-106.258708900000000	35.836344699999900	6694.35	Completion Report	None	Location info taken from Brass Monument survey data from R-20 WCR.	None	None	None	None	1328.8	1336.5	Regional	Regional Deep	Tcar	None	
MCA-4	-106.298841900000000	35.865003399999900	7135.1	Kleinfelder survey	None	Brass cap location	5.4	ft	7137.3	1.0 in	3.3	5.3	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12094	
PAO-2	-106.301910400000000	35.888575199999900	6930.98	ER	None	None	13.91	ft	None	4 in	6.06	11.06	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12270	
MCWB-8.1A	-106.263041800000000	35.861096500000000	6785.95	S. McLin	None	None	75	ft	None	None	50	70	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12246	
SCPZ-7	-106.311137900000000	35.873757499999900	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
18-MW-4	-106.268598900000000	35.842343999999900	6758.3	PG	None	None	None	None	None	None	None	None	None	None	None	None	
MCA-3ac S1	-106.273050400000000	35.862095500000000	6853	None	None	None	None	None	None	None	None	None	None	None	None	None	
PAO-5n	-106.220109300000000	35.873262400000000	6369.79	ER	None	None	15.28	ft	None	4 in	7.43	12.43	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12273	
LA-10068	-106.248868100000000	35.872157600000000	6519	WQH	None	Survey date and accuracy for coordinates and elevation are UNKNOWN.	None	None	None	None	None	None	None	None	None	None	
R-11	-106.251544000000000	35.862881000000000	6673.72	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-17	-106.292590100000000	35.853279399999900	6921.51	Kleinfelder data	None	Brass Cap location Kleinfelder survey	None	None	None	None	None	None	None	None	None	None	
R-4 PZ-W	-106.253778400000000	35.882561199999900	6577.35	R4 Completion Report	None	R-4 Piezometer West	125	ft	None	None	115	125	Intermediate	None	Tpf	None	
MCWB-6.2A	-106.272484700000000	35.861820500000000	6848.29	S. McLin	None	None	45.5	ft	None	3 in	30.5	40.5	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12234	
R-22 S5	-106.233443200000000	35.829246499999900	6650.5	Well Completion Rpt	None	Location info taken from Brass cap survey data from R-22 WCR.	None	None	None	None	1447.3	1452.3	Regional	Regional	Tcar	None	
MCWB-5	-106.276454800000000	35.863238600000000	6876.22	S. McLin	None	None	33	ft	None	3 in	17	27	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12233	
SCPZ-8	-106.311102800000000	35.873783799999900	None	None	None	None	None	ft	None	None	5.3	7.6	Alluvial	Alluvial	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12403	
SCP-2a	-106.260823900000000	35.864413100000000	6722.95	Kleinfelder WCR	None	None	45.1	ft	6725.48	1 in	44.5	45	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12396	
SCA-4	-106.257277000000000	35.863467999999900	6703.58	None	None	Chromium Invstitgation alluvial well in Sandia Canyon	None	None	None	None	None	None	None	None	None	None	
R-57 S1	-106.234170000000000	35.829869000000000	6648.04	None	None	Brass cap location	None	None	None	None	None	None	None	None	None	None	
SCPZ-11(B)	-106.310597599999000	35.873652600000000	None	None	None	None	None	ft	None	None	1	5.4	Alluvial	Alluvial	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12404	
R-45	-106.250563700000000	35.859211500000000	6704.02	WCR, SW MTN SURVEY	None	Brass cap location	None	None	None	None	None	None	None	None	None	None	
LA-10069	-106.239434000000000	35.870363099999900	6458	WQH	None	Survey date and accuracy for coordinates and elevation are UNKNOWN.	None	None	None	None	None	None	None	None	None	None	
R-5 SC	-106.228767199999000	35.873070499999900	None	None	None	None	None	None	None	None	846	846	Regional	None	None	None	
MCA-3def S1	-106.268665500000000	35.860598899999900	6819.8	None	None	None	None	None	None	None	None	None	None	None	None	None	
R-20 OB	-106.258708900000000	35.836344699999900	6694.35	Completion Report	None	Location info taken from Brass Monument survey data from R-20 WCR.	None	ft	None	None	-9999	-9999	Regional	Regional	None	None	
PCAO-7a	-106.261735100000000	35.838692500000000	6711.97	SW MTN SURVEY	None	Brass Cap	25	ft	None	4 in	9.7	19.7	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12277	
SWA-4-11	-106.310597599999000	35.873652600000000	None	TERRANEAR PMC	None	Formerly SCPZ-11(B)	9.3	ft	7214.07	2 in	3	9.17	Alluvial	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12454	
MCWB-6.2C	-106.272728400000000	35.861615399999900	6847.98	S. McLin	None	None	42.5	ft	None	3 in	25	30	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12236	
R-53 S2	-106.251035900000000	35.836801299999900	6689.98	WCR, SW MTN SURVEY	None	brass cap location	None	None	None	None	959.7	980.2	Regional	Regional Deep	Tpf	None	
R-19 S1	-106.285420800000000	35.837871700000000	7066.3	Well Completion Rpt	None	Location info taken from Brass Cap survey data in R-19 WCR.	None	None	None	None	827.2	843.6	Intermediate	Regional Top	Qbog	None	
SWA-1-2	-106.314756300000000	35.875417700000000	None	TERRANEAR PMC	None	Formerly SWA-1	13.17	None	7244.53	2 in	6.03	13.17	None	None	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12444	
SCP-1abc S3	-106.257296800000000	35.863469799999900	6703.65	None	None	None	None	None	None	None	None	None	None	None	None	None	
MCWB-8.1A	-106.263041800000000	35.861096500000000	6785.95	S. McLin	None	None	75	ft	None	None	50	70	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12246	
R-8 S1	-106.247562000000000	35.871676000000000	6544.74	None	None	Note:  Original hole P & Ad.  Original hole is 62 ' due east of this one.	None	None	None	None	None	None	None	None	None	None	
PCAO-5	-106.294737600000000	35.853531099999900	6943.29	SW MTN SURVEY	None	Brass Cap	30	ft	None	4 in	14.7	24.7	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12275	
CDBO-7	-106.260179200000000	35.846252800000000	6771.81	Stoker	None	None	44	ft	None	None	29	39	Alluvial	Alluvial	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12429	
18-BG-4	-106.273303200000000	35.839269999999900	6768	Buckley	None	DGPS obtained 8/18/05 SA, CM, RK	6.5	ft	None	4 in	2.5	6.5	Alluvial	Alluvial	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12484	
R-14 S2	-106.285645400000000	35.861775999999900	7062.08	WCR, SW MTN SURVEY	None	Location info taken from Brass Cap survey data for R-14.	None	None	None	None	1286.5	1293.1	Regional	Regional	Tp	None	
R-41 S2	-106.233805000000000	35.830990000000000	6660.53	None	None	None	None	None	None	None	None	None	None	None	None	None	
TA-53i	-106.265410000000000	35.868282999999900	6987.17	None	None	Name changed from TA-53-1(i)	None	None	None	None	None	None	None	None	None	None	
R-57 S2	-106.234170000000000	35.829869000000000	6648.04	None	None	Brass cap location	None	None	None	None	None	None	None	None	None	None	
LADP-3	-106.275071999999000	35.874184999999900	6756.7	None	None	21-1682 (second label). Drill hole OU-1106(TA-21): geo/hydro investigative	None	None	None	None	None	None	None	None	None	None	
MCWB-6.2B	-106.272718900000000	35.861627300000000	6848.01	S. McLin	None	None	32.5	ft	None	3 in	27.5	37.5	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12235	
SCPZ-8	-106.311102800000000	35.873783799999900	None	None	None	None	None	ft	None	None	5.3	7.6	Alluvial	Alluvial	None	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12403	
PU-00178	-106.304865199999000	35.889339600000000	6954.97	SURV TEK	None	Survey date and accuracy for coordinates and elevation are UNKNOWN. Location Desc: Notes: Aggregate:	None	None	None	None	None	None	None	None	None	None	
18-MW-18	-106.251659000000000	35.832369000000000	6654.7	None	None	TA-18	None	None	None	None	None	None	None	None	None	None	
MCO-9	-106.257966200000000	35.860180800000000	6749.67	LANL 1997 WP Mort Cy	None	None	55	ft	None	3 in	45	55	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12214	
MCA-9	-106.246444200000000	35.857495800000000	6671.7	Kleinfelder survey	None	Brass cap location	113	ft	6674	2.1 in	92.8	107.8	Alluvial	None	Qal	https://www.intellusnm.com/documents/document-library.cfc?method=retrieveLanlFile&nodeId=12090	
