LOC_LOCATI	LOC_SITE_I	LOC_LOCA_1	LOC_LOCA_2	LOC_LOCA_3	LOC_NORTHI	LOC_EASTIN	LOC_GROUND	LOC_ESTABL	LOC_ESTA_1	LOC_SURVEY	LOC_SURV_1	LOC_SURV_2	LOC_LOCA_4	LOC_BARCOD	LOC_LOCA_5	LOC_RECORD	LOC_LONGIT	LOC_LATITU	LOC_LATI_1	LOC_LATI_2	LOC_LATI_3	LOC_LONG_1	LOC_LONG_2	LOC_LONG_3	LOC_ORIGIN	LOC_ORIG_1	LOC_ORIG_2	LOC_RECO_1	LOC_RIVER_	LOC_GRID_N	LOC_GRID_S	LOC_LOCA_6	LOC_SUBSIT	LOC_PROPER	LOC_LOCA_7	LOC_INSERT	LOC_INSE_1	LOC_LAST_M	LOC_LAST_1	LOC_INACTI	LOC_DIRECT	LOC_INAC_1	LOC_LOCA_8	LOC_LANL_L	LOC_LOCA_9	LOC_ULI	LOC_LOCA10	LOC_EXCAVA	LOC_LOCA11	LOC_REGULA	LOC_DOWNST	LOC_UPSTRE	LOC_E_DATA	LOC_LOCA12	LOC_LOCA13	LOC_WATER_	LOC_SURV_3	LOC_IEc_Me	PZ_LOCATIO	PZ_WELL_ID	PZ_SITE_ID	PZ_PERFORA	PZ_PERFO_1	PZ_PERFO_2	PZ_AQUIFER	PZ_WELL_PE	PZ_WELL__1	PZ_HYDROST	PZ_REPORT_	PZ_INSERTE	PZ_INSERT_	PZ_LAST_MO	PZ_LAST__1	PZ_PORT_ID	PZ_GEOLOGI	PZ_CASING_	PZ_CHAMBER	PZ_CHAMB_1	WELL_WELL_	WELL_SITE_	WELL_WEL_1	WELL_WEL_2	WELL_WEL_3	WELL_TOP_O	WELL_DRILL	WELL_DRI_1	WELL_DRI_2	WELL_FIELD	WELL_WEL_4	WELL_WEL_5	WELL_WEL_6	WELL_PROJE	WELL_PHASE	WELL_TASK	WELL_WEL_7	WELL_WEL_8	WELL_MULTI	WELL_BUBBL	WELL_DEPTH	WELL_WEL_9	WELL_WEL10	WELL_WEL11	WELL_WEL12	WELL_LOGGI	WELL_INSER	WELL_INS_1	WELL_LAST_	WELL_LAS_1	WELL_DRI_3	WELL_WEL13	WELL_WEL14	WELL_SOURC	LWA_Commen	Mon_Area	Watershed
SA-26997	LANL	BH	NULL	NULL	1769868.040000000000000	1637145.530000000000000	NULL	NULL	NULL	Kleinfelder data	NULL	NULL	NULL	NULL	NULL	NULL	-106.261039999999000	35.864289999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2006-08-18 11:12:00	206958	2008-08-13 15:36:00	NULL	Sandia Canyon	NULL	NULL	SA-26997	NULL	10024956	14931	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Chromium	Sandia
Sandia right fork at Pwr Plant	LANL	WCS	NULL	NULL	1773840.385000000000000	1620124.030000000000000	7284.000	NULL	NULL	S. RENEAU	NULL	NULL	NULL	NULL	NULL	NULL	-106.318500000000000	35.875190000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2000-07-19 00:00:00	npatel	2015-11-16 07:11:00	NULL	NULL	NULL	Coordinate accuracy is unknown.	Sandia right fork at Power Plant	NULL	10602533	27304	NULL	NULL	NULL	NULL	NULL	NULL	10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCA-1	LANL	MON	NULL	NULL	1773264.590000000000000	1622482.450000000000000	7211.220	NULL	NULL	Kleinfelder WCR	NULL	NULL	NULL	NULL	NULL	NULL	-106.310540000000000	35.873609999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2006-05-03 00:00:00	Administrator	2008-02-11 00:00:00	NULL	NULL	NULL	Ground survey coordinates, no brass monument	SCA-1	NULL	10602554	17576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCA-1	SCA-1	LANL	1.3	1.900	1000004	Alluvial	513	NULL	NULL	NULL	Administrator	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	NULL	NULL	3	NULL	NULL	SCA-1	LANL	NULL	2006-08-25 00:00:00	2.10	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1039	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	116217	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	2.2	NULL	NULL	NULL	NULL	General	Sandia
SCA-1-DP	LANL	MON	NULL	NULL	1773264.590000000000000	1622482.450000000000000	7211.200	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.310540000000000	35.873609999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	206625	2009-01-29 11:59:00	114816	2009-04-14 11:28:00	NULL	Drive Point adjacent to SCA-1	NULL	Exact coordinates to be determined. Sampling is planned very close to SCA-1.	SCA-1-DP	NULL	10604495	19238	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCA-1-DP	SCA-1-DP	LANL	2.16	2.660	1000001	Alluvial	514	Drive Point SS Screen	NULL	NULL	114816	2009-04-14 11:17:00	114816	2009-04-15 11:02:00	NULL	NULL	3	NULL	NULL	SCA-1-DP	LANL	NULL	2009-02-18 00:00:00	2.66	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	Drive point adjacent to SCA-1	1121	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	114816	2009-04-13 17:15:00	114816	2009-04-13 17:18:00	3.16	NULL	NULL	NULL	NULL	General	Sandia
SCA-2	0	NULL	NULL	NULL	1770283.360000000000000	1636114.629999990000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.264520000000000	35.865430000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NMED	SCA-2	SCA-2	LANL	10.3	15.000	1000004	Alluvial	515	NULL	NULL	NULL	Administrator	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	NULL	NULL	3	NULL	NULL	SCA-2	LANL	NULL	2006-08-24 00:00:00	15.60	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1040	N	NULL	ft	NULL	NULL	in	NULL	NULL	116217	2006-11-09 00:00:00	ZDuran	2017-01-31 12:08:00	19	NULL	NULL	NULL	NULL	Chromium	Sandia
SCA-3	LANL	MON	NULL	NULL	1769918.810000000000000	1637200.620000000000000	6723.220	NULL	NULL	Kleinfelder 2006 WCR	NULL	NULL	NULL	NULL	NULL	NULL	-106.260850000000000	35.864429999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2006-05-03 00:00:00	Administrator	2008-02-11 00:00:00	NULL	NULL	NULL	Brass monument xyz	SCA-3	NULL	10602557	17579	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCA-3	SCA-3	LANL	27.6	32.000	1	Alluvial	516	NULL	Alluvial	NULL	Administrator	2006-11-09 00:00:00	ZDuran	2017-02-02 06:43:00	NULL	Qal	1	0.01	32.6	SCA-3	LANL	NULL	2006-09-09 00:00:00	32.60	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1041	N	NULL	ft	NULL	2	in	NULL	NULL	116217	2006-11-09 00:00:00	ZDuran	2017-01-31 12:09:00	58.5	NULL	NULL	NULL	NULL	Chromium	Sandia
SCA-4	0	NULL	NULL	NULL	1769567.210000000000000	1638260.550000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.257279999999000	35.863470000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NMED	SCA-4	SCA-4	LANL	37	41.500	1000004	Alluvial	517	NULL	NULL	NULL	Administrator	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	NULL	NULL	3	NULL	NULL	SCA-4	LANL	NULL	2006-09-10 00:00:00	42.00	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1042	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	116217	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	43.8	NULL	NULL	NULL	NULL	Chromium	Sandia
SCA-5	LANL	MON	NULL	NULL	1769726.399999990000000	1639878.159999990000000	6669.020	NULL	NULL	Kleinfelder 2006 WCR	NULL	NULL	NULL	NULL	NULL	NULL	-106.251820000000000	35.863909999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2006-05-03 00:00:00	Administrator	2008-02-11 00:00:00	NULL	NULL	NULL	Brass monument xyz	SCA-5	NULL	10602559	17581	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCA-5	SCA-5	LANL	55	64.400	1000004	Alluvial	518	NULL	NULL	NULL	Administrator	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	NULL	NULL	3	NULL	NULL	SCA-5	LANL	NULL	2006-09-11 00:00:00	64.90	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1043	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	116217	2006-11-09 00:00:00	114816	2007-05-29 00:00:00	78.5	NULL	NULL	NULL	NULL	Chromium	Sandia
SCI-1	0	NULL	NULL	NULL	1770298.159999990000000	1636822.889999990000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.262130000000000	35.865479999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NMED	SCI-1	SCI-1	LANL	358.4	377.900	1	Intermediate	519	NULL	Intermediate Perched	NULL	116217	2007-01-17 00:00:00	ZDuran	2017-01-17 11:47:00	NULL	Tpf	3	0.01	377.9	SCI-1	LANL	NULL	2006-10-07 00:00:00	377.90	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1044	N	NULL	ft	NULL	3.8	in	NULL	Klienfelder	116217	2007-01-17 00:00:00	bbrady	2016-08-19 12:49:00	400	NULL	NULL	NULL	NULL	Chromium	Sandia
SCI-2	0	NULL	NULL	NULL	1769651.159999990000000	1637155.340000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.261010000000000	35.863700000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NMED	SCI-2	SCI-2	LANL	548	568.000	1	Intermediate	520	NULL	Intermediate Perched	NULL	114816	2008-10-20 00:00:00	ZDuran	2017-01-17 11:48:00	NULL	Tb4	3	0.01	570	SCI-2	LANL	NULL	2008-09-02 00:00:00	570.00	6738.54	Boart Longyear	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	1110	N	NULL	ft	NULL	2	in	NULL	NULL	114816	2008-10-20 00:00:00	bbrady	2016-08-19 12:52:00	890	NULL	NULL	NULL	NULL	Chromium	Sandia
SCO-1	LANL	MON	NULL	NULL	1769502.250000000000000	1642297.620000000000000	6618.670	NULL	NULL	Stoker	NULL	NULL	NULL	NULL	NULL	NULL	-106.243650000000000	35.863289999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2000-10-12 00:00:00	Administrator	2008-02-11 00:00:00	NULL	NULL	NULL	NULL	SCO-1	NULL	10602565	17587	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCO-1	SCO-1	LANL	9.3	19.300	1000004	Alluvial	521	NULL	NULL	NULL	114816	2005-09-19 00:00:00	114816	2005-09-19 00:00:00	NULL	Qal	3	NULL	NULL	SCO-1	LANL	NULL	1989-08-14 00:00:00	19.30	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	842	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	114816	2005-09-19 00:00:00	114816	2006-06-27 00:00:00	79	NULL	NULL	NULL	NULL	General	Sandia
SCO-2	LANL	MON	NULL	NULL	1767864.000000000000000	1647259.000000000000000	6500.670	NULL	NULL	Stoker	NULL	NULL	NULL	NULL	NULL	NULL	-106.226910000000000	35.858789999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Administrator	2000-10-12 00:00:00	Administrator	2008-02-11 00:00:00	NULL	NULL	NULL	NULL	SCO-2	NULL	10602566	17588	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCO-2	SCO-2	LANL	9.4	19.400	1000004	Alluvial	522	NULL	NULL	NULL	114816	2005-09-19 00:00:00	114816	2005-09-19 00:00:00	NULL	Qal	3	NULL	NULL	SCO-2	LANL	NULL	1989-08-16 00:00:00	19.40	NULL	NULL	NULL	NULL	NULL	NULL	A	NULL	NULL	NULL	NULL	NULL	843	N	NULL	ft	NULL	NULL	NULL	NULL	NULL	114816	2005-09-19 00:00:00	114816	2006-06-27 00:00:00	29	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-1	LANL	MON	NULL	NULL	1773920.325999990000000	1621235.301000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.314750000000000	35.875410000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:15:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28776	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-10	LANL	MON	NULL	NULL	1773250.530000000000000	1622457.837000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.310620000000000	35.873570000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 11:28:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28786	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-11(A)	LANL	MON	NULL	NULL	1773279.026000000000000	1622468.252000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.310590000000000	35.873649999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 11:28:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28787	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-11(B)	LANL	MON	NULL	NULL	1773279.732000000000000	1622464.406999990000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.310599999999000	35.873649999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 11:28:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28788	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCPZ-11(B)	SCPZ-11(B)	LANL	1	5.4	1	Alluvial	576	NULL	Alluvial	NULL	npatel	2015-07-13 13:28:00	NULL	NULL	NULL	NULL	3	NULL	NULL	SCPZ-11(B)	LANL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1194	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	npatel	2015-07-13 13:24:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-12	LANL	MON	NULL	NULL	1773301.970999990000000	1622470.114000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.310580000000000	35.873710000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:16:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28780	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-2	LANL	MON	NULL	NULL	1773918.520000000000000	1621232.122000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.314760000000000	35.875410000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:17:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28782	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCPZ-2	SCPZ-2	LANL	6	8.3	1	Alluvial	577	NULL	Alluvial	NULL	npatel	2015-07-13 13:29:00	NULL	NULL	NULL	NULL	3	NULL	NULL	SCPZ-2	LANL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1195	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	npatel	2015-07-13 13:24:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-3	LANL	MON	NULL	NULL	1773963.173000000000000	1621238.791000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.314740000000000	35.875529999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:14:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28775	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-4	LANL	MON	NULL	NULL	1773610.710999990000000	1621894.016000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.312520000000000	35.874560000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:16:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28779	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-5	LANL	MON	NULL	NULL	1773651.885999990000000	1621906.463999990000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.312479999999000	35.874670000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:16:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28781	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCPZ-5	SCPZ-5	LANL	3	5.4	1	Alluvial	573	NULL	Alluvial	NULL	npatel	2015-07-13 13:11:00	npatel	2015-07-13 13:29:00	NULL	NULL	3	NULL	NULL	SCPZ-5	LANL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1191	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	npatel	2015-07-13 13:08:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-6	LANL	MON	NULL	NULL	1773685.601000000000000	1621921.888000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.312430000000000	35.874769999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:15:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28778	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-7	LANL	MON	NULL	NULL	1773318.033000000000000	1622304.357000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.311139999999000	35.873759999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:18:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28784	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
SCPZ-8	LANL	MON	NULL	NULL	1773327.604000000000000	1622314.760000000000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-106.311100000000000	35.873779999999900	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	kgreene	2013-03-26 10:15:00	kgreene	2013-09-27 13:39:00	NULL	NULL	N	NULL	NULL	NULL	NULL	28777	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	SCPZ-8	SCPZ-8	LANL	5.3	7.6	1	Alluvial	578	NULL	Alluvial	NULL	npatel	2015-07-13 13:30:00	npatel	2015-07-13 15:05:00	NULL	NULL	3	NULL	NULL	SCPZ-8	LANL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1196	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	npatel	2015-07-13 13:25:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	General	Sandia
